SKU,ItemDescription,CumulativeUnitsCanada,Province,CustomerNo,CustomerName,SalesRep,Currency,PostingDate,OrderQuantity,AmountExclVAT,AmountInclVAT
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",33,BC,C00444,Robinson - Granville,MR - Luminescence,CAD,2025-06-04,1.0,2001.0,2101.05
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",33,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-09-26,2.0,4002.0,4202.1
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",33,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-01,2.0,3401.7,3571.79
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",33,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,2.0,3401.7,3571.79
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",33,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-20,1.0,2001.0,2101.05
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",33,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-20,1.0,2001.0,2101.05
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",33,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-11-04,1.0,1800.9,1890.94
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",33,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-30,2.0,4002.0,4202.1
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",33,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,1.0,2001.0,2101.05
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",33,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,5.0,8004.0,8404.2
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",30,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-01-31,1.0,1870.0,1963.5
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",30,AB,C00474,Vivid Concepts Inc. - Edmonton,MR - Luminescence,CAD,2025-08-29,1.0,1600.8,1680.84
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",30,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-08-22,1.0,2001.0,2101.05
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",30,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-08-06,2.0,4002.0,4202.1
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",30,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-06-27,1.0,2001.0,2101.05
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",30,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-06-27,1.0,2001.0,2101.05
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",30,BC,C00444,Robinson - Granville,MR - Luminescence,CAD,2025-10-31,2.0,3401.7,3571.78
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",30,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-10-31,4.0,8004.0,8404.2
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",30,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-08,2.0,3401.7,3571.79
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",30,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-01,1.0,2001.0,2101.05
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",30,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-01,1.0,1700.85,1785.89
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",30,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1.0,2001.0,2101.05
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",30,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1.0,1700.85,1785.89
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",30,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-08-05,5.0,8504.25,8929.46
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",30,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-30,1.0,2001.0,2101.05
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",30,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,1.0,2001.0,2101.05
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",30,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,1.0,1600.8,1680.84
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",30,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-27,2.0,3179.0,3337.95
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",30,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-21,1.0,1589.5,1668.98
12121-50-12-030,"Calcolo, 12 Light LED Pendant, Painted Antique Brass",1,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-10-17,1.0,2400.0,2520.0
12121-C-30-15-02,"Calcolo, 15 Light Round LED Chandelier, Black",1,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-03-13,1.0,3200.0,3360.0
12121-C-30-15-02-CP,"Calcolo, Part Only, 30"" Round Canopy, Black",1,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-04-01,1.0,0.0,0.0
12122-02,"Calcolo, 19 Light Round LED Chandelier, Matte Black",13,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-05-23,1.0,4179.0,4387.95
12122-02,"Calcolo, 19 Light Round LED Chandelier, Matte Black",13,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-09-19,1.0,4179.0,4387.95
12122-02,"Calcolo, 19 Light Round LED Chandelier, Matte Black",13,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1.0,3552.15,3729.76
12122-02,"Calcolo, 19 Light Round LED Chandelier, Matte Black",13,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-08-05,4.0,14208.6,14919.03
12122-02,"Calcolo, 19 Light Round LED Chandelier, Matte Black",13,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-05-14,1.0,3343.2,3510.36
12122-02,"Calcolo, 19 Light Round LED Chandelier, Matte Black",13,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-27,4.0,13277.0,13940.85
12122-02,"Calcolo, 19 Light Round LED Chandelier, Matte Black",13,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-21,1.0,3319.25,3485.22
12122-030,"Calcolo, 19 Light Round LED Chandelier, Painted Antique Brass",6,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-10-24,1.0,4179.0,4387.95
12122-030,"Calcolo, 19 Light Round LED Chandelier, Painted Antique Brass",6,BC,C00444,Robinson - Granville,MR - Luminescence,CAD,2025-10-31,1.0,3552.15,3729.75
12122-030,"Calcolo, 19 Light Round LED Chandelier, Painted Antique Brass",6,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-09-19,1.0,4179.0,4387.95
12122-030,"Calcolo, 19 Light Round LED Chandelier, Painted Antique Brass",6,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-08-05,1.0,2716.35,2852.17
12122-030,"Calcolo, 19 Light Round LED Chandelier, Painted Antique Brass",6,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-27,2.0,6638.5,6970.43
12123-02,"Calcolo, 31 Light LED Grand Chandelier, Matte Black",4,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-08-01,1.0,6851.0,7193.55
12123-02,"Calcolo, 31 Light LED Grand Chandelier, Matte Black",4,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-03-14,1.0,6851.0,7193.55
12123-02,"Calcolo, 31 Light LED Grand Chandelier, Matte Black",4,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-02-18,1.0,4795.7,5035.49
12123-02,"Calcolo, 31 Light LED Grand Chandelier, Matte Black",4,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1.0,5823.35,6114.51
12123-030,"Calcolo, 31 Light LED Grand Chandelier, Painted Antique Brass",2,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-06-30,1.0,4795.7,5035.49
12123-030,"Calcolo, 31 Light LED Grand Chandelier, Painted Antique Brass",2,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-09-19,1.0,4795.7,5035.49
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",12,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-03-28,1.0,1755.0,1842.75
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",12,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-09-19,1.0,1755.0,1842.75
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",12,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-01-30,1.0,1639.0,1720.95
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",12,BC,C00444,Robinson - Granville,MR - Luminescence,CAD,2025-10-31,2.0,2983.5,3132.68
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",12,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,2.0,2983.5,3132.67
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",12,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-04-15,1.0,1755.0,1842.75
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",12,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-03-21,1.0,1755.0,1842.75
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",12,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-03-13,1.0,2035.0,2136.75
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",12,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-27,2.0,2786.3,2925.62
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",13,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-09-19,1.0,1755.0,1842.75
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",13,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-03-14,1.0,1755.0,1842.75
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",13,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-08-08,1.0,1755.0,1842.75
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",13,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-08,2.0,3510.0,3685.5
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",13,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-01,1.0,1491.75,1566.34
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",13,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1.0,1491.75,1566.34
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",13,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-08-05,2.0,2281.5,2395.57
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",13,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-05-14,1.0,1404.0,1474.2
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",13,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-27,2.0,2786.3,2925.61
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",13,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-21,1.0,1393.15,1462.8
12124-45-10-02,"Calcolo 10 Light Rectangular LED Chandelier, Matte Black",1,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-08-01,1.0,2250.0,2362.5
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",22,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-03-13,1.0,1131.0,1187.55
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",22,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-09-19,2.0,2262.0,2375.1
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",22,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-05-30,1.0,1131.0,1187.55
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",22,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-02-19,1.0,1131.0,1187.55
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",22,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-09-19,1.0,961.35,1009.42
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",22,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1.0,961.35,1009.41
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",22,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1.0,961.35,1009.42
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",22,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-11-04,1.0,1017.9,1068.79
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",22,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-09-26,1.0,1131.0,1187.55
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",22,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-09-19,1.0,1131.0,1187.55
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",22,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-09-19,4.0,3845.4,4037.67
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",22,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-30,2.0,2262.0,2375.1
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",22,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,1.0,1131.0,1187.55
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",22,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-05-14,4.0,3619.2,3800.16
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",24,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-02,1.0,1131.0,1187.55
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",24,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-04-25,1.0,1131.0,1187.55
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",24,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-02-14,1.0,739.2,776.16
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",24,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-08-08,1.0,1131.0,1187.55
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",24,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-08-08,1.0,1131.0,1187.55
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",24,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-08,2.0,1922.7,2018.84
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",24,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-08,2.0,1922.7,2018.83
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",24,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-07-07,1.0,985.0,1034.25
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",24,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1.0,1131.0,1187.55
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",24,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,2.0,1922.7,2018.84
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",24,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-03-13,1.0,1131.0,1187.55
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",24,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-01-30,1.0,1056.0,1108.8
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",24,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-11-04,1.0,1017.9,1068.8
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",24,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-09-19,1.0,1131.0,1187.55
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",24,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-08-18,1.0,961.35,1009.42
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",24,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-08-05,2.0,2262.0,2375.1
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",24,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-08-05,1.0,735.15,771.91
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",24,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-30,1.0,1131.0,1187.55
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",24,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,1.0,1131.0,1187.55
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",24,MB,C00267,Robinson Lighting ,MR - Luminescence,CAD,2025-05-02,1.0,791.7,831.28
12126-02,"Calcolo, 14 Light Rectangular LED Chandelier, Matte Black",12,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-06-27,1.0,3014.0,3164.7
12126-02,"Calcolo, 14 Light Rectangular LED Chandelier, Matte Black",12,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-02-19,1.0,2816.0,2956.8
12126-02,"Calcolo, 14 Light Rectangular LED Chandelier, Matte Black",12,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-02-19,1.0,3364.0,3532.2
12126-02,"Calcolo, 14 Light Rectangular LED Chandelier, Matte Black",12,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-08-08,1.0,3014.0,3164.7
12126-02,"Calcolo, 14 Light Rectangular LED Chandelier, Matte Black",12,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-10-03,1.0,3014.0,3164.7
12126-02,"Calcolo, 14 Light Rectangular LED Chandelier, Matte Black",12,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-11-04,2.0,5425.2,5696.46
12126-02,"Calcolo, 14 Light Rectangular LED Chandelier, Matte Black",12,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-09-26,2.0,6028.0,6329.4
12126-02,"Calcolo, 14 Light Rectangular LED Chandelier, Matte Black",12,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-09-19,2.0,6028.0,6329.4
12126-02,"Calcolo, 14 Light Rectangular LED Chandelier, Matte Black",12,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-30,1.0,3014.0,3164.7
12126-030,"Calcolo, 14 Light Rectangular LED Chandelier, Painted Antique Brass",5,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-08-22,1.0,2109.8,2215.29
12126-030,"Calcolo, 14 Light Rectangular LED Chandelier, Painted Antique Brass",5,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-09-19,2.0,6028.0,6329.4
12126-030,"Calcolo, 14 Light Rectangular LED Chandelier, Painted Antique Brass",5,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-01-27,1.0,2816.0,2956.8
12126-030,"Calcolo, 14 Light Rectangular LED Chandelier, Painted Antique Brass",5,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-27,1.0,2393.6,2513.28
12135-02,"Lucidata, 1 Light LED Pendant, Matte Black",2,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-04-02,2.0,566.0,594.3
12136-030,"Lucidata, 3 Light Round LED Pendant, Painted Antique Brass",3,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-03-13,1.0,541.8,568.89
12136-030,"Lucidata, 3 Light Round LED Pendant, Painted Antique Brass",3,BC,C00426,Robinson Lighting -Kelowna,MR - Luminescence,CAD,2025-07-03,1.0,774.0,812.7
12136-030,"Lucidata, 3 Light Round LED Pendant, Painted Antique Brass",3,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,1.0,774.0,812.7
12141-030,"Lucidata, 5 Light Linear LED Chandelier, Painted Antique Brass",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-09-19,1.0,1237.0,1298.85
12164-021-4K,"Nettuno, 2 Tier LED Chandelier, Painted Silver, 4000K",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-06-24,1.0,3985.0,4184.25
12164-040,"Nettuno, 2 Tier LED Chandelier, Painted Brushed Grey",9,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-06-06,1.0,3553.0,3730.65
12164-040,"Nettuno, 2 Tier LED Chandelier, Painted Brushed Grey",9,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-10,1.0,3553.0,3730.65
12164-040,"Nettuno, 2 Tier LED Chandelier, Painted Brushed Grey",9,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-06-04,1.0,2842.4,2984.52
12164-040,"Nettuno, 2 Tier LED Chandelier, Painted Brushed Grey",9,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-03-21,6.0,17054.4,17907.12
12165-040,"Nettuno, 3 Tier LED Chandelier, Painted Brushed Grey",2,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-03-13,1.0,4835.6,5077.38
12165-040,"Nettuno, 3 Tier LED Chandelier, Painted Brushed Grey",2,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-07-25,1.0,6908.0,7253.4
12166-6-2-023-02,"Sorrento, 2 Light LED Pendant, Mixed, Black Canopy ",3,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-09-19,3.0,1020.0,1071.0
12166-6-2-023-07,"Sorrento, 2 Light LED Pendant, Mixed, Gold Canopy ",4,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-09-19,4.0,1352.0,1419.6
12166-017-01,"Sorrento, 1 Light LED Pendant, Clear, Chrome Canopy ",4,BC,C00426,Robinson Lighting -Kelowna,MR - Luminescence,CAD,2025-09-26,4.0,776.0,814.8
12166-018-07,"Sorrento, 1 Light LED Pendant, Amber, Gold Canopy ",1,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-03-13,1.0,135.8,142.59
12166-019-02,"Sorrento, 1 Light LED Pendant, Smoke, Black Canopy ",3,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-08-22,2.0,374.0,392.7
12166-019-02,"Sorrento, 1 Light LED Pendant, Smoke, Black Canopy ",3,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-03-28,1.0,187.0,196.35
12166-019-07,"Sorrento, 1 Light LED Pendant, Smoke, Gold Canopy ",2,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-03-13,2.0,271.6,285.18
12166-020-07,"Sorrento, 1 Light LED Pendant, Copper, Gold Canopy ",2,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-03-13,2.0,329.0,345.45
12168-037,"Corato, 3 Light Wall Mount, Brushed Brass",10,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-10-17,1.0,245.0,257.25
12168-037,"Corato, 3 Light Wall Mount, Brushed Brass",10,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-08-22,2.0,490.0,514.5
12168-037,"Corato, 3 Light Wall Mount, Brushed Brass",10,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-07-23,2.0,490.0,514.5
12168-037,"Corato, 3 Light Wall Mount, Brushed Brass",10,BC,C00091,Design Lighting,MR - Luminescence,CAD,2025-09-18,2.0,490.0,514.5
12168-037,"Corato, 3 Light Wall Mount, Brushed Brass",10,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-09-12,1.0,171.5,180.08
12168-037,"Corato, 3 Light Wall Mount, Brushed Brass",10,MB,C00267,Robinson Lighting ,MR - Luminescence,CAD,2025-07-25,1.0,245.0,257.25
12168-037,"Corato, 3 Light Wall Mount, Brushed Brass",10,MB,C00267,Robinson Lighting ,MR - Luminescence,CAD,2025-05-02,1.0,171.5,180.07
12168-039,"Corato, 3 Light Wall Mount, Brushed Brass with Translucent White Glass",23,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-03-13,1.0,171.5,180.08
12168-039,"Corato, 3 Light Wall Mount, Brushed Brass with Translucent White Glass",23,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-10-10,1.0,245.0,257.25
12168-039,"Corato, 3 Light Wall Mount, Brushed Brass with Translucent White Glass",23,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-07-23,2.0,490.0,514.5
12168-039,"Corato, 3 Light Wall Mount, Brushed Brass with Translucent White Glass",23,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-10-17,1.0,245.0,257.25
12168-039,"Corato, 3 Light Wall Mount, Brushed Brass with Translucent White Glass",23,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-08-22,10.0,2450.0,2572.5
12168-039,"Corato, 3 Light Wall Mount, Brushed Brass with Translucent White Glass",23,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-02,2.0,490.0,514.5
12168-039,"Corato, 3 Light Wall Mount, Brushed Brass with Translucent White Glass",23,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-09-12,1.0,171.5,180.07
12168-039,"Corato, 3 Light Wall Mount, Brushed Brass with Translucent White Glass",23,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-10-10,2.0,490.0,514.5
