SKU,ItemDescription,CumulativeUnitsCanada,Province,CustomerNo,CustomerName,SalesRep,Currency,PostingDate,OrderQuantity,AmountExclVAT,AmountInclVAT
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-09-19,1,2001,2101.05
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-08-12,1,2001,2101.05
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00111,Mclaren Lighting - Nanaimo,MR - Luminescence,CAD,2025-03-20,1,1300.65,1365.68
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-09-15,1,2001,2101.05
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-04-30,1,2001,2101.05
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-04-30,1,2001,2101.05
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2024-12-13,1,1215.5,1276.28
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-10-31,1,2001,2101.05
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-04-25,1,2001,2101.05
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-11-07,1,2001,2101.05
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-09-19,1,2001,2101.05
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-03-14,1,1000.5,1050.53
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2024-07-29,1,1870,1963.5
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00444,Robinson - Granville,MR - Luminescence,CAD,2025-10-31,2,3401.7,3571.79
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00444,Robinson - Granville,MR - Luminescence,CAD,2025-06-04,1,2001,2101.05
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-11-21,2,4002,4202.1
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-09-26,2,4002,4202.1
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-01,2,3401.7,3571.79
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,2,3401.7,3571.79
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-20,1,2001,2101.05
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-20,1,2001,2101.05
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2024-12-02,1,1870,1963.5
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-11-04,1,1800.9,1890.94
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-30,2,4002,4202.1
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,1,2001,2101.05
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,5,8004,8404.2
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-12-23,1,1870,1963.5
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-12-13,1,1870,1963.5
12121-02,"Calcolo, 9 Light Round LED Chandelier, Matte Black",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-09-25,1,1870,1963.5
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-01-31,1,1870,1963.5
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,AB,C00474,Vivid Concepts Inc. - Edmonton,MR - Luminescence,CAD,2025-08-29,1,1600.8,1680.84
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-08-22,1,2001,2101.05
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-08-06,2,4002,4202.1
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-06-27,1,2001,2101.05
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-06-27,1,2001,2101.05
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2024-08-26,1,1870,1963.5
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2024-06-28,1,1309,1374.45
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00444,Robinson - Granville,MR - Luminescence,CAD,2025-10-31,2,3401.7,3571.78
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-10-31,4,8004,8404.2
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-08,2,3401.7,3571.79
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-01,1,2001,2101.05
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-01,1,1700.85,1785.89
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1,2001,2101.05
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1,1700.85,1785.89
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-08-05,5,8504.25,8929.46
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-30,1,2001,2101.05
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,1,2001,2101.05
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,1,1600.8,1680.84
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-27,2,3179,3337.95
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-21,1,1589.5,1668.98
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-12-20,1,1870,1963.5
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-12-13,1,1870,1963.5
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-11-22,1,1870,1963.5
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-11-08,1,1870,1963.5
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-09-13,1,1870,1963.5
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-09-13,1,1870,1963.5
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-08-08,1,1870,1963.5
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-07-19,1,1589.5,1668.97
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-05-17,2,3740,3927
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-10-17,1,2400,2520
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-03-13,1,3200,3360
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-04-01,1,0,0
12121-030,"Calcolo, 9 Light Round LED Chandelier, Painted Antique Brass",42,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-06-13,1,3200,3360
12122-02,"Calcolo, 19 Light Round LED Chandelier, Matte Black",23,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-05-23,1,4179,4387.95
12122-02,"Calcolo, 19 Light Round LED Chandelier, Matte Black",23,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-09-19,1,4179,4387.95
12122-02,"Calcolo, 19 Light Round LED Chandelier, Matte Black",23,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1,3552.15,3729.76
12122-02,"Calcolo, 19 Light Round LED Chandelier, Matte Black",23,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2024-08-26,1,1952.5,2050.12
12122-02,"Calcolo, 19 Light Round LED Chandelier, Matte Black",23,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-08-05,4,14208.6,14919.03
12122-02,"Calcolo, 19 Light Round LED Chandelier, Matte Black",23,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-05-14,1,3343.2,3510.36
12122-02,"Calcolo, 19 Light Round LED Chandelier, Matte Black",23,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-27,4,13277,13940.85
12122-02,"Calcolo, 19 Light Round LED Chandelier, Matte Black",23,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-21,1,3319.25,3485.22
12122-02,"Calcolo, 19 Light Round LED Chandelier, Matte Black",23,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-11-08,2,7810,8200.5
12122-02,"Calcolo, 19 Light Round LED Chandelier, Matte Black",23,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-09-25,1,3905,4100.25
12122-02,"Calcolo, 19 Light Round LED Chandelier, Matte Black",23,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-09-25,1,3905,4100.25
12122-02,"Calcolo, 19 Light Round LED Chandelier, Matte Black",23,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-07-19,4,13277,13940.85
12122-02,"Calcolo, 19 Light Round LED Chandelier, Matte Black",23,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-04-24,1,2538.25,2665.16
12122-030,"Calcolo, 19 Light Round LED Chandelier, Painted Antique Brass",14,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-10-24,1,4179,4387.95
12122-030,"Calcolo, 19 Light Round LED Chandelier, Painted Antique Brass",14,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2024-10-25,1,3905,4100.25
12122-030,"Calcolo, 19 Light Round LED Chandelier, Painted Antique Brass",14,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2024-10-11,1,3905,4100.25
12122-030,"Calcolo, 19 Light Round LED Chandelier, Painted Antique Brass",14,BC,C00444,Robinson - Granville,MR - Luminescence,CAD,2025-10-31,1,3552.15,3729.75
12122-030,"Calcolo, 19 Light Round LED Chandelier, Painted Antique Brass",14,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-09-19,1,4179,4387.95
12122-030,"Calcolo, 19 Light Round LED Chandelier, Painted Antique Brass",14,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-08-05,1,2716.35,2852.17
12122-030,"Calcolo, 19 Light Round LED Chandelier, Painted Antique Brass",14,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-27,2,6638.5,6970.43
12122-030,"Calcolo, 19 Light Round LED Chandelier, Painted Antique Brass",14,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-12-20,1,3905,4100.25
12122-030,"Calcolo, 19 Light Round LED Chandelier, Painted Antique Brass",14,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-09-25,1,3905,4100.25
12122-030,"Calcolo, 19 Light Round LED Chandelier, Painted Antique Brass",14,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-08-19,2,7810,8200.5
12122-030,"Calcolo, 19 Light Round LED Chandelier, Painted Antique Brass",14,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-05-22,1,3905,4100.25
12122-030,"Calcolo, 19 Light Round LED Chandelier, Painted Antique Brass",14,MB,C00278,Robinson Supply-Brandon,MR - Luminescence,CAD,2024-06-28,1,3905,4100.25
12123-02,"Calcolo, 31 Light LED Grand Chandelier, Matte Black",4,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-08-01,1,6851,7193.55
12123-02,"Calcolo, 31 Light LED Grand Chandelier, Matte Black",4,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-03-14,1,6851,7193.55
12123-02,"Calcolo, 31 Light LED Grand Chandelier, Matte Black",4,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-02-18,1,4795.7,5035.49
12123-02,"Calcolo, 31 Light LED Grand Chandelier, Matte Black",4,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1,5823.35,6114.51
12123-030,"Calcolo, 31 Light LED Grand Chandelier, Painted Antique Brass",4,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-06-30,1,4795.7,5035.49
12123-030,"Calcolo, 31 Light LED Grand Chandelier, Painted Antique Brass",4,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-09-19,1,4795.7,5035.49
12123-030,"Calcolo, 31 Light LED Grand Chandelier, Painted Antique Brass",4,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-11-08,2,12804,13444.2
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",19,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-03-28,1,1755,1842.75
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",19,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-09-19,1,1755,1842.75
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",19,BC,C00091,Design Lighting,MR - Luminescence,CAD,2024-06-07,1,1639,1720.95
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",19,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-01-30,1,1639,1720.95
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",19,BC,C00444,Robinson - Granville,MR - Luminescence,CAD,2025-10-31,2,2983.5,3132.68
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",19,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,2,2983.5,3132.67
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",19,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-04-15,1,1755,1842.75
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",19,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-03-21,1,1755,1842.75
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",19,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2024-12-02,1,1639,1720.95
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",19,BC,C00149,Robinson - Vancouver,MR - Luminescence,CAD,2024-07-26,1,1639,1720.95
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",19,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-03-13,1,2035,2136.75
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",19,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-27,2,2786.3,2925.62
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",19,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-10-11,1,1639,1720.95
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",19,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-09-13,1,1639,1720.95
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",19,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-07-19,1,1393.15,1462.8
12124-02,"Calcolo, 8 Light Rectangular LED Chandelier, Matte Black",19,SK,C00359,Robinson Supply-Saskatoon,MR - Luminescence,CAD,2024-12-13,1,1147.3,1273.51
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",17,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-09-19,1,1755,1842.75
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",17,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-03-14,1,1755,1842.75
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",17,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-08-08,1,1755,1842.75
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",17,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-08,2,3510,3685.5
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",17,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-01,1,1491.75,1566.34
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",17,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1,1491.75,1566.34
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",17,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-08-05,2,2281.5,2395.57
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",17,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-05-14,1,1404,1474.2
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",17,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-27,2,2786.3,2925.61
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",17,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-21,1,1393.15,1462.8
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",17,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-12-13,1,1639,1720.95
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",17,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-09-25,1,1639,1720.95
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",17,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-08-22,1,1393.15,1462.81
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",17,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-05-31,1,1639,1720.95
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",17,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-08-01,1,2250,2362.5
12124-030,"Calcolo,  8 Light Rectangular LED Chandelier, Painted Antique Brass",17,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2024-09-09,1,6900,7245
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",26,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-03-13,1,1131,1187.55
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",26,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-09-19,2,2262,2375.1
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",26,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-05-30,1,1131,1187.55
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",26,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-02-19,1,1131,1187.55
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",26,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2024-12-13,1,1056,1108.8
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",26,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-09-19,1,961.35,1009.42
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",26,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1,961.35,1009.41
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",26,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1,961.35,1009.42
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",26,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-11-04,1,1017.9,1068.79
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",26,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-09-26,1,1131,1187.55
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",26,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-09-19,1,1131,1187.55
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",26,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-09-19,4,3845.4,4037.67
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",26,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-30,2,2262,2375.1
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",26,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,1,1131,1187.55
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",26,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-05-14,4,3619.2,3800.16
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",26,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-09-25,1,1056,1108.8
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",26,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2024-02-23,1,1056,1108.8
12125-02,"Calcolo, 5 Light Linear LED Chandelier, Matte Black",26,MB,C00267,Robinson Lighting ,MR - Luminescence,CAD,2024-10-11,1,739.2,776.16
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",28,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2024-08-26,1,1056,1108.8
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",28,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-02,1,1131,1187.55
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",28,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-04-25,1,1131,1187.55
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",28,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-02-14,1,739.2,776.16
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",28,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2024-12-03,1,1056,1108.8
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",28,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-08-08,1,1131,1187.55
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",28,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-08-08,1,1131,1187.55
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",28,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-08,2,1922.7,2018.84
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",28,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-08,2,1922.7,2018.83
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",28,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-07-07,1,985,1034.25
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",28,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1,1131,1187.55
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",28,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,2,1922.7,2018.84
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",28,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-03-13,1,1131,1187.55
12125-030,"Calcolo, 5 Light Linear LED Chandelier, Painted Antique Brass",28,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-01-30,1,1056,1108.8
